chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	reserved	blockCount	blockSizes	chromStarts	lrtAllPValue	lrtAllIsFdr	lrtPrimateBrPValue	lrtPrimateBrIsFdr	lrtPrimateClPValue	lrtPrimateClIsFdr	lrtRodentBrPValue	lrtRodentBrIsFdr	lrtRodentClPValue	lrtRodentClIsFdr	lrtHumanPValue	lrtHumanIsFdr	lrtChimpPValue	lrtChimpIsFdr	lrtHominidPValue	lrtHominidIsFdr	lrtMacaquePValue	lrtMacaqueIsFdr	bestHist	bestHistPP	nextBestHist	nextBestHistPP
chr20	38749932	38750904	refGene.NM_005461.1	0	-	38749932	38750904	0	1	972,	0,	1	0	2	0	2	0	2	0	0.218946	0	2	0	2	0	2	0	2	0	0	0	0	0
chr3	110109621	110155236	refGene.NM_005459.1.inc	0	-	110109621	110155236	0	4	125,88,150,141,	0,8042,12351,45474,	0.37884	0	2	0	1	0	2	0	2	0	2	0	2	0	2	0	0.33612	0	0	0	0	0
chr9	100096003	100510558	refGene.NM_005458.1.inc	0	-	100096003	100510558	0	18	2,130,183,225,111,123,108,133,151,81,61,237,201,66,102,171,138,39,	0,5323,9340,12220,17194,68814,77563,91739,94953,100274,112180,160080,179245,187031,202512,247972,284034,414516,	1	0	1	0	0.390297	0	0.283589	0	0.427753	0	2	0	2	0	2	0	1	0	0	0	0	0
chr11	45878270	45883127	refGene.NM_005456.1.inc	0	+	45878270	45883127	0	8	309,82,813,76,173,110,117,30,	0,1836,2228,3221,3845,4311,4574,4827,	0.15493	0	2	0	1	0	2	0	0.213245	0	1	0	1	0	2	0	2	0	0	0	0	0
chr9	14710087	14712670	refGene.NM_005454.1	0	-	14710087	14712670	0	2	297,507,	0,2076,	0.33996	0	0.124322	0	1	0	0.368712	0	0.162799	0	1	0	0.499202	0	0.496759	0	1	0	0	0	0	0
chr17	52026583	52027282	refGene.NM_005450.1	0	+	52026583	52027282	0	1	699,	0,	1	0	2	0	1	0	2	0	0.498507	0	1	0	0.381641	0	0.170184	0	0.499436	0	0	0	0	0
chr1	205144986	205161822	refGene.NM_005449.1	400	-	205144986	205161822	255	8	129,59,144,131,223,114,336,37,	0,4443,4706,5191,6711,7910,8740,16799,	0.04717	0	2	0	1	0	2	0	0.0209453	0	1	0	0.488194	0	0.0707061	0	1	0	0	0	0	0
chr12	84722739	84723789	refGene.NM_005447.1.inc	400	-	84722739	84723789	255	1	1050,	0,	1	0	0.456353	0	1	0	0.00520392	0	0.472631	0	1	0	1	0	1	0	1	0	0	0	0	0
chr4	108754853	108860784	refGene.NM_005443.1	0	-	108754853	108860784	0	12	139,230,269,136,206,112,114,119,139,236,115,60,	0,17382,30553,39242,40446,42647,45710,67766,72790,79522,86922,105871,	0.17697	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0
chr17	38430890	38434223	refGene.NM_005440.1	0	+	38430890	38434223	0	5	102,88,110,135,249,	0,612,1835,2713,3084,	1	0	2	0	0.159571	0	2	0	2	0	0.498046	0	1	0	0.49323	0	1	0	0	0	0	0
chr12	6728221	6731761	refGene.NM_005439.1	0	-	6728221	6731761	0	7	188,160,129,54,36,130,50,	0,1053,1382,1918,2846,3130,3490,	1	0	0.299903	0	0.495854	0	1	0	1	0	1	0	0.496011	0	0.492537	0	0.495932	0	0	0	0	0
chr11	65416932	65424386	refGene.NM_005438.1	0	-	65416932	65424386	0	4	411,108,198,99,	0,1128,3923,7355,	0.06475	0	2	0	2	0	2	0	2	0	1	0	1	0	2	0	2	0	0	0	0	0
chr10	51249147	51259236	refGene.NM_005437.1	0	+	51249147	51259236	0	9	141,141,89,109,90,144,984,141,6,	0,1414,1738,2128,3041,3654,5474,7129,10083,	1	0	0.486195	0	0.309336	0	2	0	2	0	0.459484	0	0.35108	0	1	0	0.496962	0	0	0	0	0
chr10	61222821	61336047	refGene.NM_005436.1.inc	0	-	61222821	61336047	0	9	54,125,101,157,161,104,129,150,162,	0,1415,11362,13864,19577,21594,39467,59495,113064,	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0.479926	0	0	0	0	0
chr2	110200560	110230658	refGene.NM_005434.1	0	-	110200560	110230658	0	4	63,126,168,105,	0,1877,5908,29993,	0.05519	0	0.497477	0	1	0	1	0	0.345668	0	1	0	0.492163	0	0.143232	0	1	0	0	0	0	0
chr18	714423	746827	refGene.NM_005433.1	0	-	714423	746827	0	11	209,132,154,77,180,156,150,104,99,100,271,	0,8410,12384,15311,18494,18836,21284,21524,23496,27281,32133,	1	0	1	0	1	0	1	0	1	0	0.499436	0	1	0	1	0	0.490886	0	0	0	0	0
chr14	103234989	103244702	refGene.NM_005432.1.inc	0	-	103234989	103244702	0	6	118,47,213,155,213,91,	0,233,464,4273,8103,9622,	1	0	2	0	0.497015	0	2	0	0.100976	0	1	0	0.47456	0	1	0	0.492203	0	0	0	0	0
chr7	151976659	152004097	refGene.NM_005431.1	0	-	151976659	152004097	0	3	722,82,39,	0,12059,27399,	1	0	0.232206	0	0.492954	0	1	0	0.488167	0	1	0	0.460631	0	1	0	1	0	0	0	0	0
chr12	47658700	47661690	refGene.NM_005430.1	0	+	47658700	47661690	0	4	104,254,266,489,	0,817,1773,2501,	1	0	1	0	1	0	1	0	1	0	0.49258	0	1	0	0.492082	0	0.298124	0	0	0	0	0
chr4	177842070	177950459	refGene.NM_005429.1	0	-	177842070	177950459	0	7	118,334,107,152,191,214,147,	0,3264,3898,27576,43855,45610,108242,	1	0	0.437131	0	0.2463	0	1	0	0.47077	0	0.487399	0	1	0	0.485741	0	0.107956	0	0	0	0	0
chr19	6723818	6808118	refGene.NM_005428.1	0	+	6723818	6808118	0	27	204,117,59,69,109,96,69,104,100,96,69,87,86,133,110,102,98,23,46,137,66,32,117,88,115,152,54,	0,47894,48814,48983,49413,49611,52245,52495,53804,55268,55611,55814,56007,56978,59283,60376,60720,60903,61100,63624,64177,70327,75190,77862,80157,81139,84246,	1	0	2	0	1	0	2	0	2	0	0.49046	0	1	0	2	0	2	0	0	0	0	0
chr1	3613975	3639314	refGene.NM_005427.1.inc	400	+	3613975	3639314	255	11	240,187,116,110,143,89,122,149,139,94,144,	0,14469,15802,19563,20076,20577,21775,22448,23375,23911,25195,	1	0	0.0104358	0	1	0	0.342185	0	1	0	2	0	2	0	2	0	1	0	0	0	0	0
chr16	11270242	11270581	refGene.NM_005425.1.inc	0	-	11270242	11270581	0	1	339,	0,	0.1566	0	2	0	0.160647	0	2	0	2	0	0.430256	0	0.0796216	0	0.470835	0	0.0916733	0	0	0	0	0
chr1	43543389	43557758	refGene.NM_005424.1.inc	0	+	43543389	43557758	0	18	34,111,156,132,141,129,146,145,159,138,297,291,191,211,111,191,114,42,	0,101,1708,2010,2300,2664,3854,4256,6539,6862,7173,8003,8646,12067,12432,12750,14103,14327,	1	0	2	0	1	0	2	0	2	0	1	0	0.496432	0	1	0	1	0	0	0	0	0
chr21	42640688	42644096	refGene.NM_005423.1.inc	400	-	42640688	42644096	255	3	122,150,40,	0,2370,3368,	0.02346	0	1	0	0.218105	0	0.191214	0	1	0	0.487693	0	1	0	0.203512	0	0.0262139	0	0	0	0	0
chr11	120478584	120566725	refGene.NM_005422.1	400	+	120478584	120566725	255	23	64,134,288,138,166,413,571,593,574,602,562,200,384,287,296,111,203,164,249,163,88,117,101,	0,3165,6545,10406,10887,15640,22636,25086,26972,34755,42889,50215,55175,57469,59409,62607,63912,65388,66011,85166,86414,87098,88040,	1	0	2	0	1	0	0.0211228	0	1	0	1	0	0.401768	0	2	0	2	0	0	0	0	0
chr9	107464598	107464925	refGene.NM_005421.1	0	+	107464598	107464925	0	1	327,	0,	0.47396	0	0.441519	0	1	0	0.481278	0	1	0	0.492389	0	0.497606	0	0.490747	0	1	0	0	0	0	0
chr4	70742300	70757951	refGene.NM_005420.1	0	-	70742300	70757951	0	7	113,181,95,127,98,126,145,	0,2167,5704,7443,12223,13307,15506,	1	0	0.304287	0	0.491825	0	1	0	0.20252	0	1	0	0.489222	0	0.499202	0	1	0	0	0	0	0
chr12	55023439	55036622	refGene.NM_005419.1	0	-	55023439	55036622	0	23	143,311,58,183,137,95,53,136,99,84,48,94,21,60,93,159,149,86,76,90,96,154,131,	0,436,2757,3053,3430,5140,5363,5535,5774,6037,6200,6708,7023,7440,7709,7903,11077,11389,11887,12054,12319,12743,13052,	0.06824	0	2	0	1	0	2	0	2	0	1	0	1	0	0.498618	0	0.499436	0	0	0	0	0
chr1	151242171	151242579	refGene.NM_005416.1.inc	700	+	151242171	151242579	8388736	1	408,	0,	0.00664	0	2	0	0.0023879	0	2	0	2	0	1	0	0.373836	0	0.177193	0	1.46894e-06	1	4	0.77	25	0.05
chr2	113121080	113135232	refGene.NM_005415.1.inc	0	+	113121080	113135232	0	9	130,141,86,97,120,270,559,186,43,	0,291,620,5669,10089,11792,12171,13354,14109,	1	0	0.438959	0	0.454622	0	2	0	2	0	0.394644	0	1	0	0.494708	0	0.353524	0	0	0	0	0
chr3	171560813	171592899	refGene.NM_005414.1	0	+	171560813	171592899	0	6	1098,98,233,242,225,159,	0,20912,24201,29891,30704,31927,	1	0	2	0	1	0	1	0	0.392006	0	1	0	1	0	2	0	2	0	0	0	0	0
chr12	55910969	55914138	refGene.NM_005412.1.inc	0	+	55910969	55914138	0	10	81,80,201,82,123,140,166,100,156,86,	0,561,793,1291,1533,1784,2260,2643,2829,3083,	1	0	0.13097	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0
chr4	77174969	77176164	refGene.NM_005409.1	0	-	77174969	77176164	0	4	24,73,127,61,	0,254,423,1134,	1	0	2	0	1	0	2	0	2	0	1	0	0.498618	0	1	0	0.499023	0	0	0	0	0
chr14	21060677	21074895	refGene.NM_005407.1	0	-	21060677	21074895	0	2	2951,73,	0,14145,	1	0	2	0	1	0	2	0	0.480908	0	1	0	0.469532	0	1	0	1	0	0	0	0	0
chr7	39692791	39712369	refGene.NM_005402.1	0	+	39692791	39712369	0	4	114,209,175,123,	0,3714,10017,19455,	1	0	1	0	1	0	1	0	1	0	0.498404	0	1	0	0.492042	0	1	0	0	0	0	0
chr1	212597887	212704769	refGene.NM_005401.1	0	-	212597887	212704769	0	18	129,164,235,129,219,144,1478,79,58,83,88,89,88,71,68,98,170,174,	0,6590,11535,14789,18297,20037,25389,28922,33066,35773,36977,39991,43763,44961,53762,56707,93883,106708,	0.37326	0	1	0	1	0	2	0	2	0	1	0	1	0	1	0	1	0	0	0	0	0
chr2	45732962	46240323	refGene.NM_005400.1.inc	0	+	45732962	46240323	0	14	129,64,160,35,86,130,143,97,200,174,155,139,189,75,	0,190680,324109,326656,327976,332231,349084,352222,355142,358024,433888,492773,498721,507286,	1	0	0.173916	0	0.402334	0	2	0	2	0	1	0	0.425293	0	0.490991	0	1	0	0	0	0	0
chr1	145099917	145110266	refGene.NM_005399.1.inc	400	-	145099917	145110266	255	6	66,134,121,94,167,75,	0,725,4783,5131,6052,10274,	1	0	0.487836	0	0.0377878	0	1	0	0.492224	0	1	0	0.492102	0	1	0	0.492452	0	0	0	0	0
chr10	93379663	93382706	refGene.NM_005398.1	0	-	93379663	93382706	0	2	940,14,	0,3029,	1	0	1	0	1	0	1	0	0.369241	0	1	0	1	0	0.466415	0	0.490245	0	0	0	0	0
chrX	152686049	152696233	refGene.NM_005393.1.inc	0	+	152686049	152696233	0	29	513,180,129,101,133,157,109,115,126,117,94,170,152,106,131,177,196,240,159,152,101,224,179,67,328,104,94,173,57,	0,848,1547,1761,2406,2691,2937,3127,3357,3564,3909,4085,4463,4781,5485,5829,6117,6458,6785,7019,7305,7479,7824,8193,8486,8955,9486,9807,10127,	1	0	2	0	1	0	2	0	1	0	2	0	2	0	2	0	0.078508	0	0	0	0	0
chr9	95378876	95479779	refGene.NM_005392.1	0	+	95378876	95479779	0	22	98,86,115,161,142,187,163,88,107,92,90,369,120,119,179,71,161,278,96,110,370,89,	0,53196,59637,68855,72297,76405,77639,79160,79715,81371,82737,83418,86133,86743,88912,89216,90306,96811,98153,98906,99820,100814,	1	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0
chr4	96980324	96981491	refGene.NM_005390.1	0	+	96980324	96981491	0	1	1167,	0,	1	0	2	0	1	0	2	0	1	0	0.494415	0	0.440831	0	1	0	1	0	0	0	0	0
chr9	124622184	124628887	refGene.NM_005388.1	0	-	124622184	124628887	0	3	552,182,172,	0,2931,6531,	0.23041	0	1	0	1	0	2	0	2	0	0.240283	0	1	0	0.493207	0	0.492797	0	0	0	0	0
chr11	3691716	3756754	refGene.NM_005387.1.inc	0	-	3691716	3756754	0	16	85,139,114,299,117,188,134,141,93,139,138,164,181,108,140,76,	0,5501,6801,9246,11192,17480,21280,30598,39405,46577,48991,54670,57837,59721,61971,64962,	1	0	1	0	1	0	0.475204	0	0.49241	0	0.494192	0	1	0	1	0	1	0	0	0	0	0
chr20	35583147	35584575	refGene.NM_005386.1	0	+	35583147	35584575	0	3	72,81,93,	0,1026,1335,	1	0	2	0	0.497966	0	1	0	1	0	1	0	0.499436	0	2	0	2	0	0	0	0	0
chr9	93211448	93212837	refGene.NM_005384.1	0	-	93211448	93212837	0	1	1389,	0,	1	0	1	0	1	0	0.489047	0	0.476943	0	1	0	1	0	1	0	1	0	0	0	0	0
chr2	232028491	232034894	refGene.NM_005381.1.inc	0	-	232028491	232034894	0	11	88,127,134,124,158,124,125,142,87,198,400,	0,473,1094,1464,2106,2729,3464,4615,4941,5132,6003,	0.33746	0	2	0	1	0	0.312361	0	1	0	0.465356	0	1	0	2	0	2	0	0	0	0	0
chr12	55709542	55727690	refGene.NM_005379.1.inc	0	-	55709542	55727690	0	23	96,133,107,135,75,69,150,94,201,227,201,63,105,66,87,119,148,104,99,64,47,105,13,	0,248,718,1548,6815,7280,7450,8056,8377,8920,9317,9720,11692,11940,13580,13748,14364,14614,17060,17371,17569,17811,18135,	1	0	1	0	0.422706	0	2	0	2	0	1	0	0.492452	0	0.497294	0	0.149826	0	0	0	0	0
chr2	15999637	16003670	refGene.NM_005378.1	0	+	15999637	16003670	0	2	790,605,	0,3428,	1	0	2	0	0.489047	0	2	0	1	0	0.416593	0	0.465872	0	0.485151	0	0.485023	0	0	0	0	0
chr12	56449045	56452208	refGene.NM_005371.1	0	-	56449045	56452208	0	6	156,102,114,185,164,185,	0,307,569,776,2098,2978,	0.45592	0	2	0	2	0	2	0	2	0	1	0	0.476171	0	2	0	2	0	0	0	0	0
chr19	16083711	16104114	refGene.NM_005370.1	0	+	16083711	16104114	0	8	124,61,61,78,90,66,51,93,	0,6324,9848,13568,15535,16124,17652,20310,	0.35648	0	1	0	1	0	0.0908481	0	0.491482	0	1	0	1	0	1	0	0.487475	0	0	0	0	0
chr18	46827414	46858835	refGene.NM_005359.1	0	+	46827414	46858835	0	11	249,175,30,213,120,117,51,184,169,139,212,	0,1639,2248,7734,11078,11293,12819,18376,19972,29591,31209,	1	0	1	0	1	0	0.485597	0	1	0	0.496859	0	0.495147	0	0.491651	0	1	0	0	0	0	0
chr19	18252352	18253192	refGene.NM_005354.1.inc	700	-	18252352	18253192	8388736	1	840,	0,	1	0	2	0	2	0	5.70601e-07	1	1	0	2	0	2	0	2	0	2	0	8	0.86	34	0.09
chr4	26016946	26041577	refGene.NM_005349.1.inc	0	+	26016946	26041577	0	9	44,166,175,138,113,141,156,104,166,	0,9248,14324,18115,18404,22493,23671,24192,24465,	1	0	1	0	1	0	2	0	2	0	1	0	1	0	1	0	1	0	0	0	0	0
chr9	127038691	127043226	refGene.NM_005347.1	0	-	127038691	127043226	0	8	563,168,238,391,113,138,232,122,	0,1549,1998,2349,2829,3580,4084,4413,	1	0	0.460651	0	1	0	0.463379	0	0.499202	0	0.494274	0	0.499436	0	0.499436	0	0.46506	0	0	0	0	0
chr11	522635	524322	refGene.NM_005343.1	0	-	522635	524322	0	4	120,160,179,111,	0,817,1130,1576,	1	0	1	0	0.499202	0	2	0	2	0	1	0	0.497236	0	0.492265	0	0.490679	0	0	0	0	0
chrX	149904730	149907045	refGene.NM_005342.1	0	+	149904730	149907045	0	4	150,140,175,138,	0,451,1528,2177,	1	0	2	0	1	0	2	0	2	0	0.495703	0	1	0	1	0	1	0	0	0	0	0
chr1	6563256	6571859	refGene.NM_005341.1	0	+	6563256	6571859	0	10	690,242,112,93,87,155,137,165,89,297,	0,1448,5309,6085,6595,6868,7450,7668,8146,8306,	1	0	0.48631	0	1	0	0.4537	0	0.0540643	0	1	0	0.420985	0	1	0	1	0	0	0	0	0
chr5	130523038	130528797	refGene.NM_005340.1	0	-	130523038	130528797	0	3	165,105,111,	0,3125,5648,	0.15246	0	1	0	1	0	2	0	2	0	0.485098	0	0.490765	0	1	0	0.398966	0	0	0	0	0
chr4	39376342	39456449	refGene.NM_005339.1	0	+	39376342	39456449	0	7	63,94,59,83,100,129,75,	0,39092,47424,57329,76506,79354,80032,	1	0	1	0	1	0	0.496962	0	1	0	0.499202	0	1	0	1	0	1	0	0	0	0	0
chr7	75005428	75206174	refGene.NM_005338.1	0	-	75005428	75206174	0	31	53,109,62,124,106,101,94,59,111,137,108,87,136,144,102,117,89,184,73,98,141,76,58,141,62,77,81,57,143,64,120,	0,1150,3745,4677,6500,6893,8744,9560,10696,15259,15919,16246,17227,17837,18521,19465,19978,21543,23140,23884,24746,24999,30010,35573,43060,43898,48578,53881,54197,61009,200626,	1	0	1	0	0.451013	0	2	0	2	0	2	0	2	0	2	0	1	0	0	0	0	0
chr12	53177840	53222736	refGene.NM_005337.1	0	+	53177840	53222736	0	31	102,111,93,57,143,91,138,49,157,57,97,110,133,82,59,146,133,120,146,132,219,131,98,94,83,81,94,117,110,90,111,	0,1565,2743,10063,10599,11879,12058,14013,14159,18449,19106,19743,20016,20861,21124,21397,22904,23329,25604,26035,28738,30457,33470,33701,33953,34380,37314,38339,39154,41094,44785,	1	0	1	0	0.145428	0	2	0	2	0	1	0	1	0	1	0	1	0	0	0	0	0
chr2	241817688	241854957	refGene.NM_005336.1	0	-	241817688	241854957	0	26	87,129,117,186,144,135,105,155,139,219,222,219,132,87,114,105,140,79,105,108,207,216,207,216,158,76,	0,232,552,1158,4219,5520,5889,7014,9048,10001,10300,12859,17151,17455,18402,18643,20240,23356,23792,25450,25773,26583,26999,33110,34847,37193,	0.48136	0	2	0	1	0	2	0	0.47706	0	0.416602	0	1	0	0.49316	0	1	0	0	0	0	0
chr3	122833382	122859884	refGene.NM_005335.1	0	-	122833382	122859884	0	13	137,84,232,105,212,70,56,111,55,111,130,74,84,	0,255,486,1221,2361,3889,4588,5300,11081,12972,15473,25433,26418,	1	0	2	0	2	0	2	0	2	0	0.179523	0	1	0	2	0	2	0	0	0	0	0
chrX	152867991	152889485	refGene.NM_005334.1	400	-	152867991	152889485	255	26	40,64,301,186,138,119,318,445,164,1477,221,139,143,220,105,225,198,161,360,180,107,85,209,161,149,193,	0,206,896,1466,2003,2242,2494,3167,4260,4719,6844,7278,7571,7967,8435,8678,9222,9984,10455,10888,12195,12875,13878,14777,15231,21301,	0.03375	0	2	0	2	0	2	0	1	0	2	0	2	0	2	0	2	0	0	0	0	0
chrX	11040101	11049851	refGene.NM_005333.1	400	+	11040101	11049851	255	6	100,152,149,120,87,199,	0,2774,5206,6440,8846,9551,	1	0	1	0	0.255554	0	0.0253662	0	1	0	2	0	2	0	2	0	0.161337	0	0	0	0	0
chr11	5246274	5247696	refGene.NM_005330.1	400	-	5246274	5247696	255	3	129,223,92,	0,985,1330,	0.02632	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0.496344	0	0	0	0	0
chr16	67700799	67706670	refGene.NM_005329.1	0	+	67700799	67706670	0	3	636,102,924,	0,4045,4947,	1	0	2	0	0.121564	0	2	0	0.451317	0	0.490083	0	0.491651	0	1	0	1	0	0	0	0	0
chr8	122695529	122710761	refGene.NM_005328.1	0	-	122695529	122710761	0	3	930,102,627,	0,2996,14605,	1	0	1	0	0.486509	0	1	0	1	0	0.499436	0	1	0	1	0	1	0	0	0	0	0
chr4	109130537	109174962	refGene.NM_005327.1	0	+	109130537	109174962	0	8	132,129,158,127,90,73,117,119,	0,19826,24498,29607,33541,37755,43243,44306,	1	0	0.0536749	0	1	0	1	0	0.490245	0	1	0	1	0	0.496808	0	1	0	0	0	0	0
chr16	1799284	1816789	refGene.NM_005326.1	0	-	1799284	1816789	0	9	100,80,102,104,109,118,65,173,76,	0,471,7610,7885,9832,10614,13017,13582,17429,	1	0	1	0	1	0	0.205329	0	1	0	1	0	0.358023	0	1	0	0.411466	0	0	0	0	0
chr6	26125291	26125939	refGene.NM_005325.1	0	-	26125291	26125939	0	1	648,	0,	1	0	0.447384	0	1	0	0.164477	0	0.491923	0	1	0	1	0	1	0	1	0	0	0	0	0
chr17	71286270	71286850	refGene.NM_005324.1	0	-	71286270	71286850	0	3	129,154,128,	0,215,452,	1	0	1	0	0.497674	0	1	0	1	0	1	0	0.499436	0	1	0	1	0	0	0	0	0
chr6	26215676	26216300	refGene.NM_005323.1	400	-	26215676	26216300	255	1	624,	0,	1	0	2	0	1	0	2	0	0.438672	0	0.0179791	0	0.444695	0	1	0	0.482846	0	0	0	0	0
chr6	27942605	27943286	refGene.NM_005322.1	0	-	27942605	27943286	0	1	681,	0,	1	0	1	0	1	0	2	0	2	0	1	0	0.326896	0	1	0	1	0	0	0	0	0
chr6	26264597	26265257	refGene.NM_005321.1	0	+	26264597	26265257	0	1	660,	0,	1	0	2	0	1	0	2	0	2	0	0.495558	0	0.497606	0	1	0	0.482735	0	0	0	0	0
chr6	26342474	26343140	refGene.NM_005320.1	400	-	26342474	26343140	255	1	666,	0,	0.16057	0	1	0	0.0215847	0	2	0	2	0	2	0	2	0	2	0	0.120901	0	0	0	0	0
chr6	26163993	26164635	refGene.NM_005319.1	0	-	26163993	26164635	0	1	642,	0,	1	0	0.489846	0	1	0	2	0	2	0	0.499436	0	1	0	0.422028	0	1	0	0	0	0	0
chr22	36531554	36532025	refGene.NM_005318.1.inc	0	+	36531554	36532025	0	1	471,	0,	0.13695	0	1	0	0.494302	0	0.491923	0	1	0	1	0	0.497123	0	1	0	0.490886	0	0	0	0	0
chrX	16051997	16080689	refGene.NM_005314.1	0	+	16051997	16080689	0	3	413,352,390,	0,26351,28302,	1	0	0.117576	0	0.437878	0	0.160321	0	0.497477	0	1	0	1	0	0.443457	0	1	0	0	0	0	0
chr8	145700495	145703191	refGene.NM_005309.1	0	+	145700495	145703191	0	11	162,90,109,134,244,80,137,175,156,113,91,	0,299,466,693,941,1543,1690,1927,2196,2426,2605,	0.42816	0	2	0	1	0	2	0	0.49486	0	2	0	2	0	2	0	0.488167	0	0	0	0	0
chr10	120957419	121204569	refGene.NM_005308.1	0	+	120957419	121204569	0	16	52,96,113,78,101,93,64,141,191,38,90,209,138,138,132,99,	0,118598,172897,188777,215248,217075,222457,223469,228733,231813,234081,235626,240205,244753,245227,247051,	0.21316	0	1	0	1	0	1	0	1	0	2	0	2	0	2	0	1	0	0	0	0	0
chr19	40632555	40633350	refGene.NM_005306.1.inc	400	+	40632555	40633350	255	1	795,	0,	1	0	0.00108854	0	0.48573	0	0.470403	0	0.48212	0	1	0	0.484187	0	0.499436	0	0.496132	0	0	0	0	0
chr7	124173814	124192266	refGene.NM_005302.1	0	-	124173814	124192266	0	2	819,1023,	0,17429,	1	0	1	0	1	0	0.486628	0	0.492183	0	0.482552	0	0.468615	0	0.152998	0	0.456913	0	0	0	0	0
chr2	241218042	241218972	refGene.NM_005301.1	0	+	241218042	241218972	0	1	930,	0,	1	0	2	0	0.495314	0	2	0	1	0	0.486592	0	1	0	0.487771	0	1	0	0	0	0	0
chr1	199108788	199109874	refGene.NM_005298.1	0	+	199108788	199109874	0	1	1086,	0,	0.48919	0	2	0	0.49137	0	2	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0
chrX	77897022	77898135	refGene.NM_005296.1	0	+	77897022	77898135	0	1	1113,	0,	1	0	1	0	1	0	0.371509	0	0.49671	0	0.499436	0	0.487437	0	1	0	1	0	0	0	0	0
chr7	106901741	106903043	refGene.NM_005295.1	0	+	106901741	106903043	0	1	1302,	0,	1	0	1	0	0.496132	0	0.497606	0	1	0	0.496662	0	0.499023	0	0.497815	0	0.498872	0	0	0	0	0
chr8	142436128	142437205	refGene.NM_005293.1	400	-	142436128	142437205	255	1	1077,	0,	1	0	1	0	0.48292	0	0.493667	0	0.014689	0	2	0	2	0	2	0	0.494247	0	0	0	0	0
chr13	98705131	98706127	refGene.NM_005292.1	0	-	98705131	98706127	0	1	996,	0,	1	0	0.249931	0	1	0	0.417829	0	0.428146	0	0.494387	0	1	0	0.4963	0	1	0	0	0	0	0
chr13	26230959	26231964	refGene.NM_005288.1	0	-	26230959	26231964	0	1	1005,	0,	0.05552	0	1	0	1	0	2	0	2	0	0.494922	0	0.496432	0	1	0	0.257255	0	0	0	0	0
chr6	110407008	110408097	refGene.NM_005284.1	0	+	110407008	110408097	0	1	1089,	0,	1	0	1	0	1	0	2	0	2	0	1	0	0.486533	0	1	0	1	0	0	0	0	0
chr19	50785875	50786964	refGene.NM_005282.1	0	-	50785875	50786964	0	1	1089,	0,	1	0	1	0	1	0	1	0	0.202137	0	1	0	1	0	1	0	1	0	0	0	0	0
chr1	27592889	27593882	refGene.NM_005281.1	0	+	27592889	27593882	0	1	993,	0,	1	0	1	0	0.497015	0	1	0	1	0	1	0	0.492753	0	1	0	1	0	0	0	0	0
chr2	206749148	206750216	refGene.NM_005279.1	0	-	206749148	206750216	0	1	1068,	0,	1	0	1	0	0.468883	0	1	0	1	0	0.487149	0	0.480742	0	0.483878	0	1	0	0	0	0	0
chr12	48784100	48789569	refGene.NM_005276.1	0	+	48784100	48789569	0	8	41,178,141,139,113,234,107,97,	0,523,1497,2237,2754,3516,3973,5372,	1	0	0.495114	0	1	0	0.459612	0	0.282658	0	1	0	1	0	1	0	0.496522	0	0	0	0	0
chr1	84740115	84744362	refGene.NM_005274.1	0	-	84740115	84744362	0	2	126,81,	0,4166,	1	0	2	0	2	0	2	0	2	0	1	0	1	0	2	0	2	0	0	0	0	0
chr1	109947498	109957015	refGene.NM_005272.1	0	-	109947498	109957015	0	8	191,154,130,129,158,142,43,118,	0,597,2616,2954,5277,6686,7111,9399,	1	0	2	0	0.495893	0	2	0	2	0	1	0	0.497541	0	0.466481	0	0.494274	0	0	0	0	0
chr12	56143741	56152111	refGene.NM_005269.1	0	+	56143741	56152111	0	11	100,93,196,145,90,138,150,165,231,268,1745,	0,307,981,1419,1915,2096,2548,3641,4302,5739,6625,	0.08015	0	2	0	1	0	2	0	2	0	2	0	2	0	2	0	1	0	0	0	0	0
chr1	34995518	34996340	refGene.NM_005268.1	0	+	34995518	34996340	0	1	822,	0,	1	0	0.480326	0	0.462997	0	1	0	1	0	0.434952	0	0.257168	0	0.494003	0	1	0	0	0	0	0
chr1	145846706	145848008	refGene.NM_005267.1	400	+	145846706	145848008	255	1	1302,	0,	0.42444	0	0.272687	0	0.0378685	0	2	0	2	0	1	0	0.458899	0	0.0734951	0	0.0796765	0	0	0	0	0
chr1	92714173	92721632	refGene.NM_005263.1	0	-	92714173	92721632	0	6	179,166,138,488,183,115,	0,2559,4319,4572,6835,7344,	1	0	1	0	1	0	2	0	2	0	2	0	2	0	2	0	1	0	0	0	0	0
chr5	132225179	132228124	refGene.NM_005260.1	0	-	132225179	132228124	0	2	968,397,	0,2548,	0.44385	0	2	0	1	0	0.297254	0	1	0	0.471174	0	1	0	2	0	2	0	0	0	0	0
